epoch,d_loss,d_true_loss,d_gene_loss,g_loss,d_val_loss,d_true_val_loss,d_gene_val_loss,d_true_val_acc,d_gene_val_acc
96,0.5255659818649292,0.5078368186950684,0.54329514503479,0.6244202852249146,0.6862024068832397,0.7251795530319214,0.6472252011299133,0.1104910746216774,0.9341517686843872
97,0.5219898223876953,0.50232994556427,0.5416496992111206,0.5845540165901184,0.693500280380249,0.7341755628585815,0.6528249382972717,0.0825892835855484,0.8883928656578064
98,0.4326562285423279,0.4283857047557831,0.43692678213119507,0.3845835328102112,0.6904333829879761,0.72358238697052,0.6572844386100769,0.1160714253783226,0.9430803656578064
99,0.6020746231079102,0.6004811525344849,0.6036680936813354,0.7276409268379211,0.6875483989715576,0.7426108717918396,0.6324859857559204,0.0591517873108387,0.9698660969734192
100,0.4771577715873718,0.4785333275794983,0.475782185792923,0.5141967535018921,0.6925051212310791,0.7202297449111938,0.6647805571556091,0.1395089328289032,0.8794642686843872
101,0.49466219544410706,0.4944886565208435,0.4948357343673706,0.4668748378753662,0.6924439668655396,0.721568763256073,0.6633191704750061,0.1339285671710968,0.859375
102,0.6385670304298401,0.6356759667396545,0.6414580941200256,0.7970665693283081,0.6960324048995972,0.7277860641479492,0.6642788052558899,0.1082589253783226,0.8794642686843872
103,0.5877282619476318,0.5850434303283691,0.5904130935668945,0.6854903101921082,0.6928066611289978,0.7343815565109253,0.6512317657470703,0.078125,0.9263392686843872
104,0.6456230878829956,0.6348527669906616,0.6563934087753296,0.9096882343292236,0.6952335834503174,0.7339223027229309,0.6565448641777039,0.0703125,0.9040178656578064
105,0.5650869607925415,0.5651333928108215,0.5650405883789062,0.731774628162384,0.6936450004577637,0.7248374223709106,0.6624525189399719,0.1171875,0.8917410969734192
106,0.487308144569397,0.4774034917354584,0.49721282720565796,0.5014135837554932,0.692773699760437,0.7309656739234924,0.6545817255973816,0.0792410746216774,0.921875
107,0.5524917244911194,0.5345266461372375,0.5704568028450012,0.60960853099823,0.6908606290817261,0.738864004611969,0.6428572535514832,0.0714285746216774,0.9441964030265808
108,0.515684962272644,0.48169928789138794,0.5496705770492554,0.5954875946044922,0.6905715465545654,0.7350593209266663,0.6460837721824646,0.0859375,0.9419642686843872
109,0.6291066408157349,0.6253597736358643,0.6328535676002502,0.9229022264480591,0.6946313381195068,0.7270103096961975,0.6622523069381714,0.1138392835855484,0.8549107313156128
110,0.5495151281356812,0.5293999314308167,0.5696302652359009,0.632996141910553,0.6945427656173706,0.7249021530151367,0.6641834378242493,0.140625,0.8470982313156128
111,0.5798720121383667,0.5739961862564087,0.5857477784156799,0.6511340141296387,0.6899215579032898,0.7293726801872253,0.6504704356193542,0.0982142835855484,0.921875
112,0.5335811972618103,0.5101969242095947,0.5569654703140259,0.6737031936645508,0.6925048828125,0.7198867797851562,0.6651230454444885,0.1752232164144516,0.8381696343421936
113,0.6243142485618591,0.6143338680267334,0.6342946290969849,0.8072282075881958,0.6893994808197021,0.7264342308044434,0.6523646712303162,0.1183035746216774,0.9319196343421936
114,0.49956265091896057,0.4937877655029297,0.5053375363349915,0.5599086880683899,0.6873693466186523,0.7260478734970093,0.6486907601356506,0.1149553582072258,0.9642857313156128
115,0.4996095895767212,0.4871565103530884,0.512062668800354,0.549205482006073,0.6918936967849731,0.7305459380149841,0.6532415151596069,0.1116071417927742,0.9196428656578064
116,0.4711616635322571,0.46335723996162415,0.47896608710289,0.45400649309158325,0.6916699409484863,0.7233942747116089,0.6599456071853638,0.1640625,0.8604910969734192
117,0.45822402834892273,0.43936166167259216,0.4770863950252533,0.5579666495323181,0.6883467435836792,0.7204304933547974,0.6562630534172058,0.1685267835855484,0.9174107313156128
118,0.5820958614349365,0.5523980855941772,0.6117936372756958,0.6606813669204712,0.6933544874191284,0.7076972126960754,0.6790118217468262,0.3325892984867096,0.6395089030265808
119,0.5562647581100464,0.5498248338699341,0.5627046227455139,0.6080357432365417,0.6968181133270264,0.7106854319572449,0.6829507946968079,0.2823660671710968,0.625
120,0.4813159108161926,0.4670064449310303,0.495625376701355,0.5030415654182434,0.6934423446655273,0.7295136451721191,0.6573711037635803,0.1495535671710968,0.8504464030265808
121,0.4638688564300537,0.4624997079372406,0.46523797512054443,0.48470839858055115,0.6923516988754272,0.7158012390136719,0.6689020991325378,0.2332589328289032,0.8024553656578064
122,0.5179150104522705,0.5051360130310059,0.5306939482688904,0.47428297996520996,0.6920599937438965,0.7169747948646545,0.6671451330184937,0.2165178507566452,0.7756696343421936
123,0.5034409761428833,0.4946565330028534,0.5122253894805908,0.48895981907844543,0.6907634735107422,0.7091827392578125,0.6723442077636719,0.3147321343421936,0.7321428656578064
124,0.5331461429595947,0.5317280888557434,0.534564197063446,0.5677657127380371,0.6849914789199829,0.714650571346283,0.6553324460983276,0.2332589328289032,0.8928571343421936
125,0.42451632022857666,0.429433137178421,0.4195994734764099,0.3038136065006256,0.692716658115387,0.7150132060050964,0.6704201102256775,0.2578125,0.7756696343421936
126,0.43407493829727173,0.4141252934932709,0.4540245831012726,0.3846864104270935,0.6965625286102295,0.7092697024345398,0.683855414390564,0.3359375,0.6082589030265808
127,0.5276670455932617,0.5107274651527405,0.5446065664291382,0.5538515448570251,0.6956871747970581,0.689969539642334,0.701404869556427,0.6160714030265808,0.3136160671710968
128,0.5108289122581482,0.49268844723701477,0.5289693474769592,0.495257169008255,0.6914964318275452,0.7047710418701172,0.6782218217849731,0.375,0.6808035969734192
129,0.5307360291481018,0.534268856048584,0.5272032022476196,0.5325307846069336,0.6880651712417603,0.7084067463874817,0.667723536491394,0.3169642984867096,0.8236607313156128
130,0.46939754486083984,0.45531556010246277,0.4834795296192169,0.42333778738975525,0.6920287609100342,0.7083098292350769,0.6757476925849915,0.34375,0.7109375
131,0.4541161060333252,0.4521388113498688,0.45609337091445923,0.39794808626174927,0.696516215801239,0.6924324631690979,0.7005999684333801,0.5926339030265808,0.3013392984867096
132,0.4648243188858032,0.43843406438827515,0.4912145435810089,0.4504387080669403,0.6930911540985107,0.6951496005058289,0.6910327076911926,0.5279017686843872,0.4888392984867096
133,0.4677129089832306,0.44706597924232483,0.48835983872413635,0.48671194911003113,0.6908227205276489,0.7007187604904175,0.6809267401695251,0.4464285671710968,0.6205357313156128
134,0.5246648192405701,0.5057668685913086,0.5435627698898315,0.5435563921928406,0.693024218082428,0.6983582377433777,0.6876901984214783,0.4821428656578064,0.53125
135,0.6376882791519165,0.6204037666320801,0.6549727916717529,0.6619766354560852,0.6914887428283691,0.6960750222206116,0.6869024634361267,0.5212053656578064,0.5279017686843872
136,0.44457900524139404,0.4278520345687866,0.4613059461116791,0.3527778685092926,0.694878101348877,0.70513916015625,0.6846171021461487,0.4017857015132904,0.5870535969734192
137,0.4784325063228607,0.46131378412246704,0.4955512285232544,0.4417935311794281,0.6913951635360718,0.703933596611023,0.6788567900657654,0.3883928656578064,0.6852678656578064
138,0.6147884130477905,0.5864509344100952,0.6431258916854858,0.7862221598625183,0.6914703249931335,0.7045151591300964,0.6784254908561707,0.4140625,0.6529017686843872
139,0.6305040121078491,0.6321195363998413,0.6288884878158569,0.9362207055091858,0.6948840022087097,0.7073615193367004,0.682406485080719,0.3883928656578064,0.5982142686843872
140,0.5050570964813232,0.4934963881969452,0.5166178345680237,0.5677080750465393,0.6900085210800171,0.7067750096321106,0.6732420325279236,0.3828125,0.7165178656578064
141,0.547789454460144,0.5353264808654785,0.5602523684501648,0.6029911637306213,0.6890090703964233,0.714888870716095,0.6631293296813965,0.28125,0.8571428656578064
142,0.4040437936782837,0.3954334855079651,0.4126541316509247,0.30753180384635925,0.697343111038208,0.7143354415893555,0.6803507208824158,0.2890625,0.5993303656578064
143,0.5581562519073486,0.5477740168571472,0.56853848695755,0.6955935955047607,0.6914359331130981,0.7108335494995117,0.6720382571220398,0.3080357015132904,0.7522321343421936
144,0.4860066771507263,0.47287267446517944,0.4991407096385956,0.40253329277038574,0.690901517868042,0.6928581595420837,0.688944935798645,0.5770089030265808,0.4899553656578064
145,0.418996661901474,0.4089294373989105,0.4290638864040375,0.40269559621810913,0.6930050849914551,0.6956945657730103,0.6903155446052551,0.53125,0.484375
146,0.5146830081939697,0.5197256803512573,0.5096402764320374,0.49038633704185486,0.6933213472366333,0.707624614238739,0.6790180206298828,0.3649553656578064,0.6618303656578064
147,0.5394064784049988,0.5199828147888184,0.5588301420211792,0.5434888005256653,0.6917908191680908,0.7057694792747498,0.6778121590614319,0.3839285671710968,0.6752232313156128
148,0.5857057571411133,0.5672625303268433,0.6041489839553833,0.8769047856330872,0.6972482800483704,0.6929190754890442,0.7015774846076965,0.5747767686843872,0.2745535671710968
149,0.4624006152153015,0.4595594108104706,0.46524178981781006,0.5305137038230896,0.6901064515113831,0.688152015209198,0.6920608878135681,0.640625,0.4832589328289032
150,0.472949743270874,0.46853622794151306,0.4773632884025574,0.5142422318458557,0.6935694217681885,0.681274950504303,0.7058639526367188,0.7566964030265808,0.2444196492433548
151,0.43570655584335327,0.421700119972229,0.44971296191215515,0.35566890239715576,0.6936802864074707,0.6955321431159973,0.6918283700942993,0.5401785969734192,0.4598214328289032
152,0.5471168756484985,0.5496776700019836,0.5445560812950134,0.6153852939605713,0.6943062543869019,0.6771661639213562,0.7114464044570923,0.8392857313156128,0.1227678582072258
153,0.5528817176818848,0.5364640951156616,0.5692993998527527,0.6259461045265198,0.6905378103256226,0.6940720677375793,0.687003493309021,0.5613839030265808,0.5390625
154,0.5405870676040649,0.5236815214157104,0.5574925541877747,0.6006391048431396,0.6906996369361877,0.7096238732337952,0.6717754006385803,0.3392857015132904,0.7276785969734192
155,0.523240327835083,0.5303111672401428,0.516169548034668,0.5938700437545776,0.6932173371315002,0.6957184076309204,0.6907162666320801,0.53125,0.4743303656578064
156,0.5407452583312988,0.5459024906158447,0.5355879664421082,0.5696769952774048,0.690761923789978,0.6989102959632874,0.6826135516166687,0.4799107015132904,0.6205357313156128
157,0.5861808061599731,0.5739367604255676,0.5984247922897339,0.7657901048660278,0.6933015584945679,0.7071350812911987,0.6794680953025818,0.3816964328289032,0.6272321343421936
158,0.5539692640304565,0.556969940662384,0.550968587398529,0.7038976550102234,0.6906155943870544,0.6892971396446228,0.6919340491294861,0.6294642686843872,0.4720982015132904
159,0.5205225944519043,0.5130036473274231,0.5280415415763855,0.6938837170600891,0.6932873725891113,0.6773291230201721,0.7092455625534058,0.8325892686843872,0.1953125
160,0.5214760303497314,0.5109256505966187,0.5320264101028442,0.5682680606842041,0.6910045742988586,0.6853218078613281,0.6966873407363892,0.7008928656578064,0.3504464328289032
161,0.5268838405609131,0.5154563784599304,0.5383113622665405,0.6330998539924622,0.6946755051612854,0.6914300322532654,0.6979209780693054,0.5993303656578064,0.3392857015132904
162,0.5299460887908936,0.5162960886955261,0.543596088886261,0.5647604465484619,0.6943162083625793,0.6925421357154846,0.6960902810096741,0.5948660969734192,0.3705357015132904
163,0.4975596070289612,0.5039152503013611,0.4912039339542389,0.5831184387207031,0.6923920512199402,0.6821786761283875,0.7026054263114929,0.7700892686843872,0.28125
164,0.5466939210891724,0.5262823104858398,0.5671055912971497,0.60056471824646,0.6908693313598633,0.6957266926765442,0.6860119104385376,0.5301339030265808,0.5491071343421936
165,0.4825632870197296,0.47087880969047546,0.49424776434898376,0.5413213968276978,0.6904001235961914,0.6961361765861511,0.6846640706062317,0.5345982313156128,0.5591517686843872
166,0.6072965860366821,0.612018883228302,0.602574348449707,0.8571673631668091,0.6910392045974731,0.7012454271316528,0.6808329224586487,0.4642857015132904,0.5848214030265808
167,0.4842248558998108,0.47467315196990967,0.4937765598297119,0.5398527979850769,0.6947294473648071,0.7011188864707947,0.6883400678634644,0.4832589328289032,0.4799107015132904
168,0.4695682227611542,0.46595895290374756,0.4731774926185608,0.5595154166221619,0.6945785284042358,0.6966756582260132,0.6924814581871033,0.5234375,0.4263392984867096
169,0.47316473722457886,0.46501120924949646,0.48131826519966125,0.4328177869319916,0.6908444762229919,0.6841678619384766,0.6975210905075073,0.7098214030265808,0.3571428656578064
170,0.4635463356971741,0.45244675874710083,0.4746459126472473,0.5996509194374084,0.6910761594772339,0.6892284154891968,0.6929239630699158,0.6316964030265808,0.4441964328289032
171,0.48600244522094727,0.483356237411499,0.4886486828327179,0.6419116258621216,0.6906326413154602,0.6863518357276917,0.6949134469032288,0.6763392686843872,0.3939732015132904
