epoch,d_loss,d_true_loss,d_gene_loss,g_loss,d_val_loss,d_true_val_loss,d_gene_val_loss,d_true_val_acc,d_gene_val_acc
1,0.6079975962638855,0.5207008719444275,0.6952943205833435,3.971351146697998,0.6638681888580322,0.7750635743141174,0.552672803401947,0.0078125,1.0
2,0.4858883023262024,0.4367481768131256,0.5350284576416016,4.141845226287842,0.6793825626373291,0.8587726354598999,0.4999924600124359,0.0,1.0
3,0.476169228553772,0.4142129719257355,0.5381254553794861,3.3675968647003174,0.6535438895225525,0.935980498790741,0.3711073100566864,0.0,1.0
4,0.4017614722251892,0.3809858560562134,0.42253708839416504,3.2551510334014893,0.6720533967018127,0.9566680192947388,0.3874387741088867,0.0,1.0
5,0.40115416049957275,0.4139946699142456,0.3883136808872223,1.945554256439209,0.661262035369873,0.938534140586853,0.3839899003505707,0.0,1.0
6,0.4899909794330597,0.534227192401886,0.4457547664642334,2.4893651008605957,0.6608418226242065,0.8179627656936646,0.5037209391593933,0.0011160714784637094,1.0
7,0.42202332615852356,0.4523376524448395,0.39170899987220764,2.2659826278686523,0.650467574596405,0.8017310500144958,0.4992040991783142,0.0011160714784637094,1.0
8,0.45190590620040894,0.4607808589935303,0.44303098320961,2.462764024734497,0.6929018497467041,0.8255301117897034,0.5602735877037048,0.0,1.0
9,0.37555554509162903,0.3541173040866852,0.3969937860965729,3.0119335651397705,0.7046540379524231,0.9344080686569214,0.4749000072479248,0.0,1.0
10,0.3552045226097107,0.3308323919773102,0.3795766234397888,3.2897791862487793,0.7265880107879639,1.033490777015686,0.4196852743625641,0.0,1.0
11,0.35673272609710693,0.327786922454834,0.3856784999370575,3.285698413848877,0.7933483123779297,1.1018571853637695,0.48483943939208984,0.0,1.0
12,0.3361959457397461,0.3268352746963501,0.3455565869808197,2.97788405418396,0.7810576558113098,1.1987066268920898,0.3634087145328522,0.0,1.0
13,0.34954363107681274,0.3339489698410034,0.3651382625102997,3.192423105239868,0.7846941947937012,1.2591983079910278,0.3101901412010193,0.0,1.0
14,0.3396404981613159,0.32823798060417175,0.3510430157184601,2.8633506298065186,0.7877703905105591,1.318882703781128,0.25665804743766785,0.0,1.0
15,0.3346487879753113,0.334307998418808,0.33498960733413696,2.704352378845215,0.7847952842712402,1.390370488166809,0.17922011017799377,0.0,1.0
16,0.34863874316215515,0.3538167178630829,0.3434607684612274,2.5838518142700195,0.7125919461250305,1.3220078945159912,0.10317594558000565,0.0,1.0
17,0.34389567375183105,0.35491183400154114,0.3328794836997986,2.647287130355835,0.7220162153244019,1.3228657245635986,0.12116674333810806,0.0,1.0
18,0.3541562557220459,0.3522508442401886,0.3560616374015808,2.7378926277160645,0.7330753207206726,1.2714983224868774,0.1946522742509842,0.0,1.0
19,0.3734009265899658,0.3934323787689209,0.35336950421333313,2.7445225715637207,0.7127792239189148,1.1328811645507812,0.2926773130893707,0.0,1.0
20,0.44972506165504456,0.4706989824771881,0.428751140832901,1.936052918434143,0.6996519565582275,0.9828788638114929,0.4164249897003174,0.0,1.0
21,0.4385990500450134,0.4591951072216034,0.41800302267074585,2.408541202545166,0.6807628273963928,0.915404736995697,0.44612088799476624,0.0011160714784637094,1.0
22,0.4400070905685425,0.4636319577693939,0.41638222336769104,2.2172021865844727,0.6779506206512451,0.848296046257019,0.5076051950454712,0.01785714365541935,1.0
23,0.44629889726638794,0.4436405301094055,0.448957234621048,2.367493152618408,0.651996374130249,0.9025713801383972,0.40142133831977844,0.0022321429569274187,1.0
24,0.4435006380081177,0.4519003927707672,0.43510085344314575,2.0321593284606934,0.6801568269729614,0.8432866334915161,0.5170270800590515,0.015625,1.0
25,0.38813328742980957,0.3954809308052063,0.38078564405441284,2.013636827468872,0.6963183879852295,0.852961003780365,0.5396757125854492,0.0,1.0
26,0.39899182319641113,0.41144004464149475,0.3865435719490051,2.3476240634918213,0.6846544742584229,0.7455695867538452,0.6237393617630005,0.2020089328289032,0.859375
27,0.3912397027015686,0.40946370363235474,0.37301570177078247,1.6491894721984863,0.6797798871994019,0.7201757431030273,0.6393840909004211,0.2053571492433548,0.9977678656578064
28,0.3827638030052185,0.3916354179382324,0.3738921582698822,2.588513135910034,0.6643073558807373,0.7832694053649902,0.5453452467918396,0.0066964286379516125,1.0
29,0.42500919103622437,0.4471778869628906,0.4028405249118805,2.515556812286377,0.6922556757926941,0.7265405654907227,0.6579707860946655,0.1629464328289032,0.7075892686843872
30,0.3903663754463196,0.39401817321777344,0.3867146074771881,2.4444947242736816,0.6805795431137085,0.7543150782585144,0.6068440079689026,0.0993303582072258,1.0
31,0.3995646834373474,0.39239558577537537,0.40673378109931946,2.0039448738098145,0.6962537169456482,0.8237633109092712,0.5687441229820251,0.0,1.0
32,0.3972232937812805,0.413288414478302,0.38115814328193665,2.0512614250183105,0.6769539713859558,0.7894338965415955,0.5644740462303162,0.004464285913854837,1.0
33,0.3827638030052185,0.38692548871040344,0.37860214710235596,1.7267688512802124,0.700904369354248,0.755515456199646,0.6462932229042053,0.0926339253783226,0.8828125
